"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"17","VDD","Power","","","","","","","","","","","","","","","","","",""
"18","PF6","I/O","","","","TIM5_ETR","TIM5_CH1","","","","","","","","OCTOSPIM_P1_IO3","","","SAI1_SD_B","","EVENTOUT"
"19","PF7","I/O","","","","","TIM5_CH2","","","","","","","","OCTOSPIM_P1_IO2","","","SAI1_MCLK_B","","EVENTOUT"
"20","PF10","I/O","","","","","","OCTOSPIM_P1_CLK","","","DFSDM1_CKOUT","","","","DCMI_D11","","","SAI1_D3","TIM15_CH2","EVENTOUT"
"21","PH0-OSC_IN (PH0)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"22","PH1-OSC_OUT (PH1)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"23","NRST","Reset","","","","","","","","","","","","","","","","","",""
"24","PC0","I/O","","","","LPTIM1_IN1","","","I2C3_SCL","","DFSDM1_DATIN4","","LPUART1_RX","","","","","SAI2_FS_A","LPTIM2_IN1","EVENTOUT"
"25","PC1","I/O","","","SYS_TRACED0","LPTIM1_OUT","","SPI2_MOSI","I2C3_SDA","","DFSDM1_CKIN4","","LPUART1_TX","","OCTOSPIM_P1_IO4","","","SAI1_SD_A","","EVENTOUT"
"26","PC2","I/O","","","","LPTIM1_IN2","","","","SPI2_MISO","DFSDM1_CKOUT","","","","OCTOSPIM_P1_IO5","","","","","EVENTOUT"
"27","PC3","I/O","","","","LPTIM1_ETR","","SAI1_D1","","SPI2_MOSI","","","","","OCTOSPIM_P1_IO6","","","SAI1_SD_A","LPTIM2_ETR","EVENTOUT"
"28","VSSA/VREF-","Power","","","","","","","","","","","","","","","","","",""
"29","VREF+","MonoIO","","","","","","","","","","","","","","","","","",""
"30","VDDA","Power","","","","","","","","","","","","","","","","","",""
"31","PA0","I/O","","","","TIM2_CH1","TIM5_CH1","TIM8_ETR","","","","USART2_CTS/USART2_NSS","UART4_TX","","","","","SAI1_EXTCLK","TIM2_ETR","EVENTOUT"
"32","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","I2C1_SMBA","SPI1_SCK","","USART2_DE/USART2_RTS","UART4_RX","","OCTOSPIM_P1_DQS","","","","TIM15_CH1N","EVENTOUT"
"33","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","","","","","USART2_TX","LPUART1_TX","","OCTOSPIM_P1_NCS","","","SAI2_EXTCLK","TIM15_CH1","EVENTOUT"
"34","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","SAI1_CK1","","","","USART2_RX","LPUART1_RX","","OCTOSPIM_P1_CLK","","","SAI1_MCLK_A","TIM15_CH2","EVENTOUT"
"35","VSS","Power","","","","","","","","","","","","","","","","","",""
"36","VDD","Power","","","","","","","","","","","","","","","","","",""
"37","PA4","I/O","","","","","","OCTOSPIM_P1_NCS","","SPI1_NSS","SPI3_NSS","USART2_CK","","","DCMI_HSYNC","","","SAI1_FS_B","LPTIM2_OUT","EVENTOUT"
"38","PA5","I/O","","","","TIM2_CH1","TIM2_ETR","TIM8_CH1N","","SPI1_SCK","","","","","","","","","LPTIM2_ETR","EVENTOUT"
"39","PA6","I/O","","","","","TIM3_CH1","","DCMI_PIXCLK","SPI1_MISO","","USART3_CTS/USART3_NSS","LPUART1_CTS","","OCTOSPIM_P1_IO3","","TIM1_BKIN","TIM8_BKIN","TIM16_CH1","EVENTOUT"
"40","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","I2C3_SCL","SPI1_MOSI","","","","","OCTOSPIM_P1_IO2","","","","TIM17_CH1","EVENTOUT"
"41","PC4","I/O","","","","","","","","","","USART3_TX","","","OCTOSPIM_P1_IO7","","","","","EVENTOUT"
"42","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","SPI1_NSS","","USART3_CK","","","OCTOSPIM_P1_IO1","","COMP1_OUT","SAI1_EXTCLK","","EVENTOUT"
"43","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN0","USART3_DE/USART3_RTS","LPUART1_DE/LPUART1_RTS","","OCTOSPIM_P1_IO0","","","","LPTIM2_IN1","EVENTOUT"
"44","PB2","I/O","","","RTC_OUT_ALARM/RTC_OUT_CALIB","LPTIM1_OUT","","","I2C3_SMBA","","DFSDM1_CKIN0","","","","OCTOSPIM_P1_DQS","LTDC_B1","","","","EVENTOUT"
"45","PF11","I/O","","","","","","","","","","","","LTDC_DE","DCMI_D12","DSIHOST_TE","","","","EVENTOUT"
"46","PF12","I/O","","","","","","","","OCTOSPIM_P2_DQS","","","","","","LTDC_B0","FMC_A6","","","EVENTOUT"
"47","VSS","Power","","","","","","","","","","","","","","","","","",""
"48","VDD","Power","","","","","","","","","","","","","","","","","",""
"49","PF13","I/O","","","","","","","I2C4_SMBA","","DFSDM1_DATIN6","","","","","LTDC_B1","FMC_A7","","","EVENTOUT"
"50","PF14","I/O","","","","","","","I2C4_SCL","","DFSDM1_CKIN6","","","TSC_G8_IO1","","LTDC_G0","FMC_A8","","","EVENTOUT"
"51","PF15","I/O","","","","","","","I2C4_SDA","","","","","TSC_G8_IO2","","LTDC_G1","FMC_A9","","","EVENTOUT"
"52","PG0","I/O","","","","","","","","OCTOSPIM_P2_IO4","","","","TSC_G8_IO3","","","FMC_A10","","","EVENTOUT"
"53","PG1","I/O","","","","","","","","OCTOSPIM_P2_IO5","","","","TSC_G8_IO4","","","FMC_A11","","","EVENTOUT"
"54","PE7","I/O","","","","TIM1_ETR","","","","","DFSDM1_DATIN2","","","","","LTDC_B6","FMC_D4/FMC_DA4","SAI1_SD_B","","EVENTOUT"
"55","PE8","I/O","","","","TIM1_CH1N","","","","","DFSDM1_CKIN2","","","","","LTDC_B7","FMC_D5/FMC_DA5","SAI1_SCK_B","","EVENTOUT"
"56","PE9","I/O","","","","TIM1_CH1","","","","","DFSDM1_CKOUT","","","","","LTDC_G2","FMC_D6/FMC_DA6","SAI1_FS_B","","EVENTOUT"
"57","VSS","Power","","","","","","","","","","","","","","","","","",""
"58","VDD","Power","","","","","","","","","","","","","","","","","",""
"59","PE10","I/O","","","","TIM1_CH2N","","","","","DFSDM1_DATIN4","","","TSC_G5_IO1","OCTOSPIM_P1_CLK","LTDC_G3","FMC_D7/FMC_DA7","SAI1_MCLK_B","","EVENTOUT"
"60","PE11","I/O","","","","TIM1_CH2","","","","","DFSDM1_CKIN4","","","TSC_G5_IO2","OCTOSPIM_P1_NCS","LTDC_G4","FMC_D8/FMC_DA8","","","EVENTOUT"
"61","PE12","I/O","","","","TIM1_CH3N","","","","SPI1_NSS","DFSDM1_DATIN5","","","TSC_G5_IO3","OCTOSPIM_P1_IO0","LTDC_G5","FMC_D9/FMC_DA9","","","EVENTOUT"
"62","PE13","I/O","","","","TIM1_CH3","","","","SPI1_SCK","DFSDM1_CKIN5","","","TSC_G5_IO4","OCTOSPIM_P1_IO1","LTDC_G6","FMC_D10/FMC_DA10","","","EVENTOUT"
"63","PE14","I/O","","","","TIM1_CH4","","TIM1_BKIN2","","SPI1_MISO","","","","","OCTOSPIM_P1_IO2","LTDC_G7","FMC_D11/FMC_DA11","","","EVENTOUT"
"64","PE15","I/O","","","","","","TIM1_BKIN","","SPI1_MOSI","","","","","OCTOSPIM_P1_IO3","LTDC_R2","FMC_D12/FMC_DA12","","","EVENTOUT"
"65","PB10","I/O","","","","TIM2_CH3","","I2C4_SCL","I2C2_SCL","SPI2_SCK","DFSDM1_DATIN7","USART3_TX","LPUART1_RX","TSC_SYNC","OCTOSPIM_P1_CLK","","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"66","PB11","I/O","","","","TIM2_CH4","","I2C4_SDA","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","LPUART1_TX","","OCTOSPIM_P1_NCS","DSIHOST_TE","COMP2_OUT","","","EVENTOUT"
"67","VSS","Power","","","","","","","","","","","","","","","","","",""
"68","VDD","Power","","","","","","","","","","","","","","","","","",""
"69","PB12","I/O","","","","","","TIM1_BKIN","I2C2_SMBA","SPI2_NSS","DFSDM1_DATIN1","USART3_CK","LPUART1_DE/LPUART1_RTS","TSC_G1_IO1","","","","SAI2_FS_A","TIM15_BKIN","EVENTOUT"
"70","PB13","I/O","","","","TIM1_CH1N","","","I2C2_SCL","SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","LPUART1_CTS","TSC_G1_IO2","","","","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"71","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","I2C2_SDA","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","","TSC_G1_IO3","","","","SAI2_MCLK_A","TIM15_CH1","EVENTOUT"
"72","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","SPI2_MOSI","DFSDM1_CKIN2","","","TSC_G1_IO4","","","","SAI2_SD_A","TIM15_CH2","EVENTOUT"
"73","VDDDSI","Power","","","","","","","","","","","","","","","","","",""
"74","VCAPDSI","Power","","","","","","","","","","","","","","","","","",""
"75","DSIHOST_D0P","MonoIO","","","","","","","","","","","","","","","","","",""
"76","DSIHOST_D0N","MonoIO","","","","","","","","","","","","","","","","","",""
"77","VSSDSI","Power","","","","","","","","","","","","","","","","","",""
"78","DSIHOST_CKP","MonoIO","","","","","","","","","","","","","","","","","",""
"79","DSIHOST_CKN","MonoIO","","","","","","","","","","","","","","","","","",""
"80","VDD12DSI","Power","","","","","","","","","","","","","","","","","",""
"81","PD8","I/O","","","","","","","","","","USART3_TX","","","DCMI_HSYNC","LTDC_R3","FMC_D13/FMC_DA13","","","EVENTOUT"
"82","PD9","I/O","","","","","","","","","","USART3_RX","","","DCMI_PIXCLK","LTDC_R4","FMC_D14/FMC_DA14","SAI2_MCLK_A","","EVENTOUT"
"83","PD10","I/O","","","","","","","","","","USART3_CK","","TSC_G6_IO1","","LTDC_R5","FMC_D15/FMC_DA15","SAI2_SCK_A","","EVENTOUT"
"84","PD11","I/O","","","","","","","I2C4_SMBA","","","USART3_CTS/USART3_NSS","","TSC_G6_IO2","","LTDC_R6","FMC_A16","SAI2_SD_A","LPTIM2_ETR","EVENTOUT"
"85","PD12","I/O","","","","","TIM4_CH1","","I2C4_SCL","","","USART3_DE/USART3_RTS","","TSC_G6_IO3","","LTDC_R7","FMC_A17","SAI2_FS_A","LPTIM2_IN1","EVENTOUT"
"86","PD13","I/O","","","","","TIM4_CH2","","I2C4_SDA","","","","","TSC_G6_IO4","","","FMC_A18","","LPTIM2_OUT","EVENTOUT"
"87","VSS","Power","","","","","","","","","","","","","","","","","",""
"88","VDD","Power","","","","","","","","","","","","","","","","","",""
"89","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","LTDC_B2","FMC_D0/FMC_DA0","","","EVENTOUT"
"90","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","LTDC_B3","FMC_D1/FMC_DA1","","","EVENTOUT"
"91","PG2","I/O","","","","","","","","SPI1_SCK","","","","","","","FMC_A12","SAI2_SCK_B","","EVENTOUT"
"92","PG3","I/O","","","","","","","","SPI1_MISO","","","","","","","FMC_A13","SAI2_FS_B","","EVENTOUT"
"93","PG4","I/O","","","","","","","","SPI1_MOSI","","","","","","","FMC_A14","SAI2_MCLK_B","","EVENTOUT"
"94","PG5","I/O","","","","","","","","SPI1_NSS","","","LPUART1_CTS","","","","FMC_A15","SAI2_SD_B","","EVENTOUT"
"95","PG6","I/O","","","","","","OCTOSPIM_P1_DQS","I2C3_SMBA","","","","LPUART1_DE/LPUART1_RTS","LTDC_R1","","DSIHOST_TE","","","","EVENTOUT"
"96","PG7","I/O","","","","","","SAI1_CK1","I2C3_SCL","OCTOSPIM_P2_DQS","DFSDM1_CKOUT","","LPUART1_TX","","","","FMC_INT","SAI1_MCLK_A","","EVENTOUT"
"97","PG8","I/O","","","","","","","I2C3_SDA","","","","LPUART1_RX","","","","","","","EVENTOUT"
"98","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","","DFSDM1_CKIN3","","SDMMC1_D0DIR","TSC_G4_IO1","DCMI_D0","LTDC_R0","SDMMC1_D6","SAI2_MCLK_A","","EVENTOUT"
"99","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","DFSDM1_DATIN3","","SDMMC1_D123DIR","TSC_G4_IO2","DCMI_D1","LTDC_R1","SDMMC1_D7","SAI2_MCLK_B","","EVENTOUT"
"100","PC8","I/O","","","","","TIM3_CH3","TIM8_CH3","","","","","","TSC_G4_IO3","DCMI_D2","","SDMMC1_D0","","","EVENTOUT"
"101","PC9","I/O","","","SYS_TRACED0","","TIM3_CH4","TIM8_CH4","DCMI_D3","","I2C3_SDA","","","TSC_G4_IO4","USB_OTG_FS_NOE","","SDMMC1_D1","SAI2_EXTCLK","TIM8_BKIN2","EVENTOUT"
"102","PA8","I/O","","","RCC_MCO","TIM1_CH1","","SAI1_CK2","","","","USART1_CK","","","USB_OTG_FS_SOF","","","SAI1_SCK_A","LPTIM2_OUT","EVENTOUT"
"103","PA9","I/O","","","","TIM1_CH2","","SPI2_SCK","","DCMI_D0","","USART1_TX","","","","","","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"104","PA10","I/O","","","","TIM1_CH3","","SAI1_D1","","DCMI_D1","","USART1_RX","","","USB_OTG_FS_ID","","","SAI1_SD_A","TIM17_BKIN","EVENTOUT"
"105","PA11","I/O","","","","TIM1_CH4","","","","SPI1_MISO","","USART1_CTS/USART1_NSS","","CAN1_RX","USB_OTG_FS_DM","","TIM1_BKIN2","","","EVENTOUT"
"106","PA12","I/O","","","","TIM1_ETR","","","","SPI1_MOSI","","USART1_DE/USART1_RTS","","CAN1_TX","USB_OTG_FS_DP","","","","","EVENTOUT"
"107","PA13 (JTMS/SWDIO)","I/O","","","SYS_JTMS-SWDIO","IR_OUT","","","","","","","","","USB_OTG_FS_NOE","","","SAI1_SD_B","","EVENTOUT"
"108","VDDUSB","Power","","","","","","","","","","","","","","","","","",""
"109","VSS","Power","","","","","","","","","","","","","","","","","",""
"110","VDD","Power","","","","","","","","","","","","","","","","","",""
"111","PA14 (JTCK/SWCLK)","I/O","","","SYS_JTCK-SWCLK","LPTIM1_OUT","","","I2C1_SMBA","I2C4_SMBA","","","","","USB_OTG_FS_SOF","","","SAI1_FS_B","","EVENTOUT"
"112","PA15 (JTDI)","I/O","","","SYS_JTDI","TIM2_CH1","TIM2_ETR","USART2_RX","","SPI1_NSS","SPI3_NSS","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","TSC_G3_IO1","","","","SAI2_FS_B","","EVENTOUT"
"113","PC10","I/O","","","SYS_TRACED1","","","","","","SPI3_SCK","USART3_TX","UART4_TX","TSC_G3_IO2","DCMI_D8","","SDMMC1_D2","SAI2_SCK_B","","EVENTOUT"
"114","PC11","I/O","","","","","","","DCMI_D2","OCTOSPIM_P1_NCS","SPI3_MISO","USART3_RX","UART4_RX","TSC_G3_IO3","DCMI_D4","","SDMMC1_D3","SAI2_MCLK_B","","EVENTOUT"
"115","PC12","I/O","","","SYS_TRACED3","","","","","","SPI3_MOSI","USART3_CK","UART5_TX","TSC_G3_IO4","DCMI_D9","","SDMMC1_CK","SAI2_SD_B","","EVENTOUT"
"116","PD0","I/O","","","","","","","","SPI2_NSS","DFSDM1_DATIN7","","","CAN1_RX","","LTDC_B4","FMC_D2/FMC_DA2","","","EVENTOUT"
"117","PD1","I/O","","","","","","","","SPI2_SCK","DFSDM1_CKIN7","","","CAN1_TX","","LTDC_B5","FMC_D3/FMC_DA3","","","EVENTOUT"
"118","PD2","I/O","","","SYS_TRACED2","","TIM3_ETR","","","","","USART3_DE/USART3_RTS","UART5_RX","TSC_SYNC","DCMI_D11","","SDMMC1_CMD","","","EVENTOUT"
"119","PD3","I/O","","","","","","SPI2_SCK","DCMI_D5","SPI2_MISO","DFSDM1_DATIN0","USART2_CTS/USART2_NSS","","","OCTOSPIM_P2_NCS","LTDC_CLK","FMC_CLK","","","EVENTOUT"
"120","PD4","I/O","","","","","","","","SPI2_MOSI","DFSDM1_CKIN0","USART2_DE/USART2_RTS","","","OCTOSPIM_P1_IO4","","FMC_NOE","","","EVENTOUT"
"121","PD5","I/O","","","","","","","","","","USART2_TX","","","OCTOSPIM_P1_IO5","","FMC_NWE","","","EVENTOUT"
"122","VSS","Power","","","","","","","","","","","","","","","","","",""
"123","VDD","Power","","","","","","","","","","","","","","","","","",""
"124","PD6","I/O","","","","","","SAI1_D1","DCMI_D10","SPI3_MOSI","DFSDM1_DATIN1","USART2_RX","","","OCTOSPIM_P1_IO6","LTDC_DE","FMC_NWAIT","SAI1_SD_A","","EVENTOUT"
"125","PD7","I/O","","","","","","","","","DFSDM1_CKIN1","USART2_CK","","","OCTOSPIM_P1_IO7","","FMC_NCE/FMC_NE1","","","EVENTOUT"
"126","PG9","I/O","","","","","","","","OCTOSPIM_P2_IO6","SPI3_SCK","USART1_TX","","","","","FMC_NCE/FMC_NE2","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"127","PG10","I/O","","","","LPTIM1_IN1","","","","OCTOSPIM_P2_IO7","SPI3_MISO","USART1_RX","","","","","FMC_NE3","SAI2_FS_A","TIM15_CH1","EVENTOUT"
"128","PG11","I/O","","","","LPTIM1_IN2","","OCTOSPIM_P1_IO5","","","SPI3_MOSI","USART1_CTS/USART1_NSS","","","","","","SAI2_MCLK_A","TIM15_CH2","EVENTOUT"
"129","PG12","I/O","","","","LPTIM1_ETR","","","","OCTOSPIM_P2_NCS","SPI3_NSS","USART1_DE/USART1_RTS","","","","","FMC_NE4","SAI2_SD_A","","EVENTOUT"
"130","VSS","Power","","","","","","","","","","","","","","","","","",""
"131","VDDIO2","Power","","","","","","","","","","","","","","","","","",""
"132","PG15","I/O","","","","LPTIM1_OUT","","","I2C1_SMBA","OCTOSPIM_P2_DQS","","","","","DCMI_D13","","","","","EVENTOUT"
"133","PB3 (JTDO/TRACESWO)","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","SPI3_SCK","USART1_DE/USART1_RTS","","","CRS_SYNC","","","SAI1_SCK_B","","EVENTOUT"
"134","PB4 (NJTRST)","I/O","","","SYS_JTRST","","TIM3_CH1","","I2C3_SDA","SPI1_MISO","SPI3_MISO","USART1_CTS/USART1_NSS","UART5_DE/UART5_RTS","TSC_G2_IO1","DCMI_D12","","","SAI1_MCLK_B","TIM17_BKIN","EVENTOUT"
"135","PB5","I/O","","","","LPTIM1_IN1","TIM3_CH2","","I2C1_SMBA","SPI1_MOSI","SPI3_MOSI","USART1_CK","UART5_CTS","TSC_G2_IO2","DCMI_D10","","COMP2_OUT","SAI1_SD_B","TIM16_BKIN","EVENTOUT"
"136","PB6","I/O","","","","LPTIM1_ETR","TIM4_CH1","","I2C1_SCL","I2C4_SCL","DFSDM1_DATIN5","USART1_TX","","TSC_G2_IO3","DCMI_D5","","TIM8_BKIN2","SAI1_FS_B","TIM16_CH1N","EVENTOUT"
"137","PB7","I/O","","","","LPTIM1_IN2","TIM4_CH2","","I2C1_SDA","I2C4_SDA","DFSDM1_CKIN5","USART1_RX","UART4_CTS","TSC_G2_IO4","DCMI_VSYNC","DSIHOST_TE","FMC_NL","TIM8_BKIN","TIM17_CH1N","EVENTOUT"
"138","PH3-BOOT0","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"139","PB8","I/O","","","","","TIM4_CH3","SAI1_CK1","I2C1_SCL","DFSDM1_CKOUT","DFSDM1_DATIN6","","SDMMC1_CKIN","CAN1_RX","DCMI_D6","LTDC_B1","SDMMC1_D4","SAI1_MCLK_A","TIM16_CH1","EVENTOUT"
"140","PB9","I/O","","","","IR_OUT","TIM4_CH4","SAI1_D2","I2C1_SDA","SPI2_NSS","DFSDM1_CKIN6","","SDMMC1_CDIR","CAN1_TX","DCMI_D7","","SDMMC1_D5","SAI1_FS_A","TIM17_CH1","EVENTOUT"
"141","PE0","I/O","","","","","TIM4_ETR","","","","","","","","DCMI_D2","LTDC_HSYNC","FMC_NBL0","","TIM16_CH1","EVENTOUT"
"142","PE1","I/O","","","","","","","","","","","","","DCMI_D3","LTDC_VSYNC","FMC_NBL1","","TIM17_CH1","EVENTOUT"
"143","VSS","Power","","","","","","","","","","","","","","","","","",""
"144","VDD","Power","","","","","","","","","","","","","","","","","",""
